file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-record\src\main\java\org\apache\nifi\serialization\record\RecordFieldType.java,org.apache.nifi.serialization.record.RecordFieldType,enum,9,44,35,9,30,1,0,11,144,0.79,0.022058824,0.022058824,20,1,16,4,0,0,17,0,0,0,5,1,0,5,0,0,5,0,7,128,23,2,7,0,0,23,0,18,0,6,1,0,0,0,176,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-client-dto\src\main\java\org\apache\nifi\web\api\dto\StateMapDTO.java,org.apache.nifi.web.api.dto.StateMapDTO,class,3,4,1,3,6,1,0,0,9,0.6666667,0.2,0.2,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,4,0,3,0,3,0,0,0,0,30,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-expression-language\src\main\java\org\apache\nifi\attribute\expression\language\compile\ExpressionCompiler.java,org.apache.nifi.attribute.expression.language.compile.ExpressionCompiler,class,129,130,1,129,285,1,0,93,376,0.79310346,1.0,1.0,29,0,2,27,0,0,2,0,0,0,1,0,0,1,0,0,1,0,15,1109,173,11,53,7,8,333,231,107,41,94,4,0,0,2,270,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-web-client\src\main\java\org\apache\nifi\web\client\StandardWebClientService.java,org.apache.nifi.web.client.StandardWebClientService$StandardHttpRequestBodySpec,innerclass,18,18,0,18,10,1,0,21,5,0.64285713,0.33333334,0.33333334,7,0,3,3,0,1,4,0,0,0,6,1,0,6,0,0,4,0,5,60,6,0,2,1,0,6,1,20,0,18,1,0,0,0,61,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\controller\tasks\StatelessFlowTask.java,org.apache.nifi.controller.tasks.StatelessFlowTask$PolledFlowFile,innerclass,3,3,0,3,5,1,0,1,0,0.53333336,0.5,1.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,22,4,0,0,0,0,0,0,3,0,3,0,0,0,0,13,8,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-repository-encryption\src\test\java\org\apache\nifi\repository\encryption\metadata\record\AbstractEncryptionMetadata.java,org.apache.nifi.repository.encryption.metadata.record.AbstractEncryptionMetadata,class,1,2,1,1,0,1,1,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,24,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\main\java\org\apache\nifi\diagnostics\bootstrap\shell\result\SingleLineResult.java,org.apache.nifi.diagnostics.bootstrap.shell.result.SingleLineResult,class,1,4,3,1,5,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,23,1,1,1,1,1,2,0,5,0,5,3,0,0,0,25,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-authorizer\src\main\java\org\apache\nifi\authorization\AuthorizerFactory.java,org.apache.nifi.authorization.AuthorizerFactory$Anonymous1,anonymous,10,10,0,10,16,1,0,23,36,0.0,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,216,4,3,0,0,0,3,0,5,0,5,2,1,0,0,50,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-record-utils\nifi-standard-record-utils\src\main\java\org\apache\nifi\schema\validation\StandardSchemaValidationResult.java,org.apache.nifi.schema.validation.StandardSchemaValidationResult,class,2,3,1,2,3,1,0,3,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-authorizer\src\main\java\org\apache\nifi\authorization\AuthorizerFactory.java,org.apache.nifi.authorization.AuthorizerFactory$Anonymous4,anonymous,5,5,0,5,4,1,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,1,0,1,0,0,0,0,21,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\coordination\http\endpoints\ListFlowFilesEndpointMerger.java,org.apache.nifi.cluster.coordination.http.endpoints.ListFlowFilesEndpointMerger$Anonymous1,anonymous,1,1,0,1,6,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,5,0,0,0,4,3,0,3,1,0,0,0,13,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\coordination\http\endpoints\VersionControlInformationEndpointMerger.java,org.apache.nifi.cluster.coordination.http.endpoints.VersionControlInformationEndpointMerger,class,6,6,0,6,6,2,0,6,3,0.6666667,0.0,0.0,3,0,1,0,2,0,3,0,0,0,2,1,1,1,0,0,2,0,1,16,3,0,0,0,2,3,0,2,0,2,1,0,0,0,40,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-components\src\main\java\org\apache\nifi\controller\repository\metrics\RingBufferEventRepository.java,org.apache.nifi.controller.repository.metrics.RingBufferEventRepository,class,6,7,1,6,8,1,0,9,5,0.61904764,0.3809524,0.71428573,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,3,0,0,30,3,0,1,0,0,0,1,6,0,9,0,0,0,2,41,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-azure-bundle\nifi-azure-processors\src\test\java\org\apache\nifi\processors\azure\storage\utils\DataLakeServiceClientFactoryTest.java,org.apache.nifi.processors.azure.storage.utils.DataLakeServiceClientFactoryTest,class,11,12,1,11,4,1,0,9,0,0.25,1.0,1.0,4,0,0,1,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,32,1,0,0,0,0,8,0,16,0,17,0,0,0,0,37,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-mock\src\test\java\org\apache\nifi\util\TestMockProcessSession.java,org.apache.nifi.util.TestMockProcessSession$RegardingTransfer,innerclass,7,7,0,7,7,1,0,17,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0,0,7,5,12,0,12,0,0,0,10,37,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-flowfile-packager\src\main\java\org\apache\nifi\util\FlowFilePackager.java,org.apache.nifi.util.FlowFilePackager,interface,0,4,4,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\c2\c2-protocol\c2-protocol-component-api\src\main\java\org\apache\nifi\c2\protocol\component\api\Bundle.java,org.apache.nifi.c2.protocol.component.api.Bundle,class,3,11,8,3,16,1,0,3,28,0.80769235,0.32051283,0.47435898,13,1,13,0,0,0,13,0,0,0,8,4,3,5,0,0,4,0,4,57,9,0,3,0,0,7,1,12,0,9,1,0,0,0,49,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-azure-bundle\nifi-azure-processors\src\main\java\org\apache\nifi\processors\azure\storage\utils\BlobInfo.java,org.apache.nifi.processors.azure.storage.utils.BlobInfo$Builder,innerclass,2,2,0,2,11,1,0,0,55,0.9090909,0.0,0.0,11,0,11,0,0,0,11,0,0,0,10,0,0,10,0,0,0,0,0,55,11,0,0,0,0,0,0,10,0,10,0,0,0,0,18,25,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-api\src\main\java\org\apache\nifi\registry\flow\RegisteredFlow.java,org.apache.nifi.registry.flow.RegisteredFlow,class,2,11,9,2,20,1,0,0,170,0.9,0.05263158,0.05263158,20,0,20,0,0,0,20,0,0,0,10,0,0,10,0,0,0,0,0,72,10,0,0,0,0,0,0,10,0,10,0,0,0,0,25,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-property-encryptor\src\main\java\org\apache\nifi\encrypt\CipherPropertyEncryptor.java,org.apache.nifi.encrypt.CipherPropertyEncryptor,class,4,7,3,4,11,1,1,13,26,0.75,0.06666667,0.06666667,8,0,2,2,4,0,6,4,0,0,1,1,0,1,0,0,1,0,4,50,4,0,0,3,0,3,3,15,1,15,1,0,0,0,74,1024,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-processors\src\main\java\org\apache\nifi\processors\aws\kinesis\firehose\PutKinesisFirehose.java,org.apache.nifi.processors.aws.kinesis.firehose.PutKinesisFirehose,class,19,21,2,19,11,4,0,49,3,0.7083333,0.0,0.0,3,0,1,0,2,0,3,0,0,0,8,8,7,1,0,0,8,0,2,76,2,3,0,1,0,28,6,30,1,30,5,0,0,3,110,1,3
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-framework-api\src\main\java\org\apache\nifi\authorization\AccessPolicy.java,org.apache.nifi.authorization.AccessPolicy$Builder,innerclass,3,3,0,3,31,1,0,14,69,0.7685185,0.27450982,0.8888889,18,0,18,0,0,0,18,0,0,0,6,0,0,6,0,0,1,0,2,115,16,0,10,0,0,5,0,12,0,6,1,0,0,0,88,9,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-processors\src\test\java\org\apache\nifi\processors\aws\dynamodb\PutDynamoDBTest.java,org.apache.nifi.processors.aws.dynamodb.PutDynamoDBTest$Anonymous1,anonymous,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-elasticsearch-bundle\nifi-elasticsearch-restapi-processors\src\test\java\org\apache\nifi\processors\elasticsearch\integration\UpdateByQueryElasticsearch_IT.java,org.apache.nifi.processors.elasticsearch.integration.UpdateByQueryElasticsearch_IT,class,3,3,0,3,1,5,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\manager\RemoteProcessGroupsEntityMerger.java,org.apache.nifi.cluster.manager.RemoteProcessGroupsEntityMerger,class,3,3,0,3,2,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,8,0,1,0,0,0,0,0,1,0,1,1,0,0,0,22,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-site-to-site-client\src\main\java\org\apache\nifi\remote\PeerDescription.java,org.apache.nifi.remote.PeerDescription,class,2,13,11,2,16,1,0,6,0,0.33333334,0.8214286,1.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,3,0,0,55,11,0,7,0,2,4,3,11,5,6,2,0,0,0,28,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-property-protection-loader\src\main\java\org\apache\nifi\property\protection\loader\PropertyProtectionURLClassLoader.java,org.apache.nifi.property.protection.loader.PropertyProtectionURLClassLoader,class,2,3,1,2,5,4,0,11,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,2,2,0,2,0,0,2,0,6,30,3,0,0,2,0,4,1,4,0,5,4,0,0,1,45,1,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-framework-api\src\main\java\org\apache\nifi\authorization\RequestAction.java,org.apache.nifi.authorization.RequestAction,enum,1,15,14,1,5,1,0,3,1,0.33333334,0.33333334,0.33333334,3,1,2,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,19,3,0,0,0,0,5,0,1,1,1,1,0,0,0,30,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-cipher-bundle\nifi-cipher-processors\src\main\java\org\apache\nifi\processors\cipher\age\AbstractAgeKeyReader.java,org.apache.nifi.processors.cipher.age.AbstractAgeKeyReader,class,4,11,7,4,3,1,0,12,1,0.33333334,0.33333334,0.33333334,3,0,1,0,1,1,3,1,0,0,1,0,0,1,0,0,1,0,2,14,1,0,0,1,0,1,0,3,0,4,1,0,0,1,55,1024,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-socket-utils\src\main\java\org\apache\nifi\io\nio\BufferPool.java,org.apache.nifi.io.nio.BufferPool,class,2,10,8,2,14,1,0,16,6,0.75,0.4,0.4,8,1,6,2,0,0,6,0,0,3,10,2,0,6,0,4,5,0,7,65,5,1,0,0,7,1,12,27,13,22,1,0,0,0,73,1,1
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-accumulo-bundle\nifi-accumulo-processors\src\main\java\org\apache\nifi\accumulo\data\KeySchema.java,org.apache.nifi.accumulo.data.KeySchema,class,6,7,1,6,19,1,0,25,106,0.8541667,0.05147059,0.05147059,16,0,16,0,0,0,17,0,0,0,3,3,0,3,0,0,3,0,8,71,14,0,0,0,0,14,2,3,0,6,2,0,0,3,52,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\test\java\org\apache\nifi\controller\service\StandardControllerServiceProviderTest.java,org.apache.nifi.controller.service.StandardControllerServiceProviderTest,class,21,22,1,21,7,1,0,26,5,0.64285713,0.46666667,1.0,7,1,6,1,0,0,6,0,0,0,4,2,0,4,0,0,0,0,1,36,1,0,0,0,0,7,0,10,0,10,0,0,0,2,44,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core-api\src\main\java\org\apache\nifi\lifecycle\LifeCycleStopException.java,org.apache.nifi.lifecycle.LifeCycleStopException,class,1,1,0,1,5,5,0,0,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,17,0,0,0,0,0,0,1,1,0,1,0,0,0,0,30,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-evtx-bundle\nifi-evtx-processors\src\test\java\org\apache\nifi\processors\evtx\parser\bxml\value\Hex32TypeNodeTest.java,org.apache.nifi.processors.evtx.parser.bxml.value.Hex32TypeNodeTest,class,5,5,0,5,1,2,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,2,0,2,0,0,0,0,16,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\c2\c2-protocol\c2-protocol-component-api\src\main\java\org\apache\nifi\c2\protocol\component\api\DynamicRelationship.java,org.apache.nifi.c2.protocol.component.api.DynamicRelationship,class,1,3,2,1,4,1,0,0,0,0.375,0.6666667,1.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,2,0,2,0,2,0,0,0,0,12,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-asn1-bundle\nifi-asn1-services\src\main\java\org\apache\nifi\jasn1\convert\converters\BerBooleanConverter.java,org.apache.nifi.jasn1.convert.converters.BerBooleanConverter,class,5,6,1,5,4,1,0,2,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster\src\main\java\org\apache\nifi\cluster\coordination\http\endpoints\AbstractSingleDTOEndpoint.java,org.apache.nifi.cluster.coordination.http.endpoints.AbstractSingleDTOEndpoint,class,6,17,11,6,7,1,0,10,6,0.0,0.0,0.0,4,0,1,0,3,0,4,3,1,0,0,0,0,0,0,0,0,0,0,20,1,1,1,0,0,3,0,5,1,5,1,0,0,0,65,1025,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-repository-encryption\src\main\java\org\apache\nifi\repository\encryption\metadata\serialization\StandardRecordMetadata.java,org.apache.nifi.repository.encryption.metadata.serialization.StandardRecordMetadata,class,3,5,2,3,5,2,0,0,10,1.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,18,5,0,0,0,0,0,1,1,0,1,0,0,0,0,25,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-aws-bundle\nifi-aws-abstract-processors\src\main\java\org\apache\nifi\processors\aws\signer\AwsSignerType.java,org.apache.nifi.processors.aws.signer.AwsSignerType,enum,1,6,5,1,8,1,0,4,0,0.5833333,0.42857143,0.71428573,6,1,4,0,0,2,7,0,0,0,4,1,0,4,0,0,4,0,1,30,4,1,0,0,0,9,0,4,0,4,1,0,0,0,38,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster-protocol\src\main\java\org\apache\nifi\cluster\protocol\jaxb\message\JaxbProtocolUtils.java,org.apache.nifi.cluster.protocol.jaxb.message.JaxbProtocolUtils,class,3,4,1,3,2,1,0,4,0,0.5,-1.0,-1.0,1,1,0,1,0,0,0,0,0,0,2,2,2,0,0,0,2,0,1,12,1,0,0,1,0,1,0,2,0,2,1,0,0,0,24,17,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-web-utils\src\test\java\org\apache\nifi\web\util\WebUtilsTest.java,org.apache.nifi.web.util.WebUtilsTest,class,6,6,0,6,15,1,0,12,0,0.0,1.0,1.0,15,0,15,0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,15,69,0,0,0,0,0,33,1,0,0,1,0,0,0,0,34,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-write-ahead-log\src\main\java\org\apache\nifi\wali\HashMapSnapshot.java,org.apache.nifi.wali.HashMapSnapshot$Snapshot,innerclass,2,2,0,2,4,1,0,0,0,0.5,0.5,1.0,4,0,4,0,0,0,4,0,1,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-web-client\src\main\java\org\apache\nifi\web\client\StandardHttpEntityHeaders.java,org.apache.nifi.web.client.StandardHttpEntityHeaders,class,2,4,2,2,5,1,0,10,0,0.25,0.5,0.5,4,0,3,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,5,18,3,0,1,0,0,1,0,3,0,3,0,0,0,0,21,0,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-azure-bundle\nifi-azure-processors\src\main\java\org\apache\nifi\processors\azure\storage\utils\ADLSFileInfo.java,org.apache.nifi.processors.azure.storage.utils.ADLSFileInfo,class,7,10,3,7,22,1,0,19,92,0.89075625,0.108333334,0.13333334,17,1,16,1,0,0,16,0,0,0,14,9,0,14,0,0,14,0,5,116,18,0,3,0,0,12,0,16,0,16,1,0,1,0,59,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-cluster-protocol\src\main\java\org\apache\nifi\cluster\protocol\ProtocolContext.java,org.apache.nifi.cluster.protocol.ProtocolContext,interface,3,8,5,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-site-to-site-client\src\main\java\org\apache\nifi\remote\AbstractCommunicationsSession.java,org.apache.nifi.remote.AbstractCommunicationsSession,class,1,4,3,1,4,1,2,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,1,3,0,1,1,1,0,0,0,0,18,1025,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-file-transfer\src\main\java\org\apache\nifi\processor\util\file\transfer\ListFileTransfer.java,org.apache.nifi.processor.util.file.transfer.ListFileTransfer,class,8,9,1,8,14,3,0,40,37,0.84000003,0.08888889,0.13333334,10,0,0,0,10,0,10,2,0,0,5,5,5,0,0,0,5,0,6,64,9,0,2,1,0,14,3,12,3,13,2,0,0,1,87,1025,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-cdc\nifi-cdc-api\src\main\java\org\apache\nifi\cdc\event\io\FlowFileEventWriteStrategy.java,org.apache.nifi.cdc.event.io.FlowFileEventWriteStrategy,enum,0,1,1,0,4,1,0,1,2,0.5,0.33333334,0.5,4,0,3,0,0,1,4,0,0,0,2,0,0,2,0,0,0,0,0,16,3,0,0,0,0,5,0,2,1,2,0,0,0,0,72,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-evtx-bundle\nifi-evtx-processors\src\main\java\org\apache\nifi\processors\evtx\parser\BinaryReader.java,org.apache.nifi.processors.evtx.parser.BinaryReader,class,5,67,62,5,27,1,0,29,0,0.5833334,0.63809526,0.64761907,21,0,21,0,0,0,21,0,0,0,4,2,2,2,0,0,3,0,11,122,16,4,1,0,1,3,39,40,9,24,2,0,0,0,160,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-property-protection-azure\src\test\java\org\apache\nifi\properties\AzureKeyVaultSecretSensitivePropertyProviderTest.java,org.apache.nifi.properties.AzureKeyVaultSecretSensitivePropertyProviderTest,class,13,13,0,13,7,1,0,23,0,0.5857143,0.71428573,0.71428573,7,0,7,0,0,0,7,0,0,0,10,6,0,10,0,0,6,0,4,49,0,0,0,0,0,3,0,16,0,19,0,0,0,2,57,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-record-path\src\main\java\org\apache\nifi\record\path\StandardRecordPathEvaluationContext.java,org.apache.nifi.record.path.StandardRecordPathEvaluationContext,class,3,5,2,3,4,1,0,0,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,12,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-expression-language\src\main\java\org\apache\nifi\attribute\expression\language\evaluation\functions\InEvaluator.java,org.apache.nifi.attribute.expression.language.evaluation.functions.InEvaluator,class,5,6,1,5,7,2,0,3,0,0.16666667,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,26,3,1,2,0,0,0,0,6,0,5,2,0,0,0,21,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-extension-utils\nifi-event-put\src\main\java\org\apache\nifi\processor\util\put\AbstractPutEventProcessor.java,org.apache.nifi.processor.util.put.AbstractPutEventProcessor$FlowFileMessageBatch$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-administration\src\main\java\org\apache\nifi\admin\service\entity\ConfigureDetailsEntity.java,org.apache.nifi.admin.service.entity.ConfigureDetailsEntity,enum,0,1,1,0,2,1,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,8,1,0,0,0,0,4,0,1,0,1,0,0,0,0,29,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-commons\nifi-repository-encryption\src\test\java\org\apache\nifi\repository\encryption\AesCtrByteArrayRepositoryEncryptorTest.java,org.apache.nifi.repository.encryption.AesCtrByteArrayRepositoryEncryptorTest,class,10,11,1,10,4,1,0,16,2,0.675,0.0,0.0,4,1,2,2,0,0,2,0,0,0,10,9,0,10,0,0,8,0,0,39,0,0,0,0,0,4,1,18,0,19,0,0,0,0,58,1,0
C:\Users\Narendra\Desktop\OO_Programing\Group_Assignment_1\nifi\nifi-nar-bundles\nifi-framework-bundle\nifi-framework\nifi-framework-core\src\test\java\org\apache\nifi\manifest\StandardRuntimeManifestServiceTest.java,org.apache.nifi.manifest.StandardRuntimeManifestServiceTest$TestableRuntimeManifestService,innerclass,4,4,0,4,2,2,0,0,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,1,0,0,0,0,17,10,0
